video,video_path,config_path,frame,timestamp_s,source_fps,bev_width,bev_height,target,target_available,vehicle_center_x,target_x,error_px,error_threshold_px,command,pseudo_left_offset_px,pseudo_right_offset_px,raw_left_detected,raw_right_detected,left_detected,right_detected,left_x_base,right_x_base,pseudo_left_x_base,center_x_base,pseudo_right_x_base,left_confidence,right_confidence,left_curvature,right_curvature,processing_ms,runtime_fps
video_02,data/raw/video_02.mp4,config/video_02_params.json,56,1.866667,30.0,400,600,left,1,200.0,67.991181,132.008819,20.0,ESQUERDA,20.0,20.0,1,1,1,1,47.99118132577571,363.69937906140717,67.99118132577571,205.84528019359146,343.69937906140717,1.0,1.0,298443.8465914674,177172.9353266696,199.8636,5.003412
video_02,data/raw/video_02.mp4,config/video_02_params.json,57,1.9,30.0,400,600,left,1,200.0,68.148551,131.851449,20.0,ESQUERDA,20.0,20.0,1,1,1,1,48.14855088233451,363.6548430815176,68.14855088233452,205.90169698192605,343.6548430815176,1.0,1.0,303257.9401290128,173240.87352379828,203.6489,4.910412
video_02,data/raw/video_02.mp4,config/video_02_params.json,58,1.933333,30.0,400,600,left,1,200.0,68.147536,131.852464,20.0,ESQUERDA,20.0,20.0,1,1,1,1,48.14753604623982,363.61922423325495,68.14753604623982,205.88338013974737,343.61922423325495,1.0,1.0,335349.97183142486,160183.35393258277,192.6597,5.190499
video_02,data/raw/video_02.mp4,config/video_02_params.json,59,1.966667,30.0,400,600,left,1,200.0,67.96345,132.03655,20.0,ESQUERDA,20.0,20.0,1,1,1,1,47.96345019125039,363.59087737414563,67.96345019125039,205.777163782698,343.59087737414563,1.0,1.0,405124.0553619596,151060.17451696272,197.6316,5.05992
video_02,data/raw/video_02.mp4,config/video_02_params.json,60,2.0,30.0,400,600,left,1,200.0,67.713916,132.286084,20.0,ESQUERDA,20.0,20.0,1,1,1,1,47.71391586421945,363.58440639429324,67.71391586421944,205.64916112925633,343.58440639429324,1.0,1.0,849908.5318946453,142913.3524415563,191.7498,5.215129
video_02,data/raw/video_02.mp4,config/video_02_params.json,61,2.033333,30.0,400,600,left,1,200.0,67.403144,132.596856,20.0,ESQUERDA,20.0,20.0,1,1,1,1,47.40314409944979,363.5750403214684,67.40314409944979,205.4890922104591,343.5750403214684,1.0,1.0,999999.0,134278.27949436769,201.3207,4.967199
video_02,data/raw/video_02.mp4,config/video_02_params.json,62,2.066667,30.0,400,600,left,1,200.0,67.0004,132.9996,20.0,ESQUERDA,20.0,20.0,1,1,1,1,47.00040044459543,363.42220500533165,67.00040044459543,205.21130272496356,343.42220500533165,1.0,1.0,957691.0440702438,123491.9421178194,218.6712,4.573076
video_02,data/raw/video_02.mp4,config/video_02_params.json,63,2.1,30.0,400,600,left,1,200.0,66.493027,133.506973,20.0,ESQUERDA,20.0,20.0,1,1,1,1,46.493026548301735,363.116683515299,66.49302654830174,204.80485503180037,343.116683515299,1.0,1.0,729717.050997228,116075.79990967693,222.0769,4.502945
video_02,data/raw/video_02.mp4,config/video_02_params.json,64,2.133333,30.0,400,600,left,1,200.0,65.917062,134.082938,20.0,ESQUERDA,20.0,20.0,1,1,1,1,45.917061956022785,362.69343786411605,65.91706195602279,204.3052499100694,342.69343786411605,1.0,1.0,999999.0,114017.04719193497,247.2031,4.045257
video_02,data/raw/video_02.mp4,config/video_02_params.json,65,2.166667,30.0,400,600,left,1,200.0,65.401591,134.598409,20.0,ESQUERDA,20.0,20.0,1,1,1,1,45.40159066225675,362.21270072603863,65.40159066225675,203.80714569414772,342.21270072603863,1.0,1.0,924967.6355479422,112484.51038486502,245.971,4.06552
