video,video_path,config_path,frame,timestamp_s,source_fps,bev_width,bev_height,target,target_available,vehicle_center_x,target_x,error_px,error_threshold_px,command,pseudo_left_offset_px,pseudo_right_offset_px,raw_left_detected,raw_right_detected,left_detected,right_detected,left_x_base,right_x_base,pseudo_left_x_base,center_x_base,pseudo_right_x_base,left_confidence,right_confidence,left_curvature,right_curvature,processing_ms,runtime_fps,lane_width_px,error_normalized,steering_raw,steering_filtered,steering_delta,steering_direction,steering_held,steering_saturated
video_02,data/raw/video_02.mp4,config/video_02_params.json,1067,35.566667,30.0,400,600,center,1,200.0,195.246062,4.753938,20.0,RETO,20.0,20.0,1,1,1,1,76.59378183340465,313.8983418945799,96.59378183340465,195.24606186399228,293.8983418945799,1.0,1.0,86143.76752900227,34231.493048655044,223.0356,4.483589,237.30456,0.040066,0.032053,0.024186,0.002622,RETO,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1068,35.6,30.0,400,600,center,1,200.0,195.841701,4.158299,20.0,RETO,20.0,20.0,1,1,1,1,77.67193330510212,314.0114694987572,97.67193330510212,195.8417014019297,294.0114694987572,1.0,1.0,89305.71798502254,56177.08231270468,228.0143,4.38569,236.339536,0.035189,0.028151,0.025177,0.000991,RETO,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1069,35.633333,30.0,400,600,center,1,200.0,196.657855,3.342145,20.0,RETO,20.0,20.0,1,1,1,1,78.80596731069701,314.50974258207214,98.80596731069701,196.65785494638453,294.50974258207214,1.0,1.0,100172.28533430559,99486.12075246386,219.5404,4.55497,235.703775,0.028359,0.022687,0.024555,-0.000623,RETO,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1070,35.666667,30.0,400,600,center,1,200.0,197.657961,2.342039,20.0,RETO,20.0,20.0,1,1,1,1,80.12371163144665,315.1922105818174,100.12371163144665,197.65796110663203,295.1922105818174,1.0,1.0,101967.99067132422,308465.60836581246,218.4277,4.578174,235.068499,0.0,0.0,0.018416,-0.006139,RETO,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1071,35.7,30.0,400,600,center,1,200.0,198.940605,1.059395,20.0,RETO,20.0,20.0,1,1,1,1,81.67272635184024,316.20848411001975,101.67272635184024,198.94060523092998,296.20848411001975,1.0,1.0,111377.6644117079,922570.5591666547,204.6265,4.886953,234.535758,0.0,0.0,0.013812,-0.004604,RETO,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1072,35.733333,30.0,400,600,center,1,200.0,200.488485,-0.488485,20.0,RETO,20.0,20.0,1,1,1,1,83.48464924793333,317.49231998992457,103.48464924793333,200.488484618929,297.49231998992457,1.0,1.0,125187.15794422948,393847.1845945309,190.3568,5.253293,234.007671,0.0,0.0,0.010359,-0.003453,RETO,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1073,35.766667,30.0,400,600,center,1,200.0,202.202105,-2.202105,20.0,RETO,20.0,20.0,1,1,1,1,85.46173671151679,318.9424737241234,105.46173671151679,202.20210521782008,298.9424737241234,1.0,1.0,147602.4490996351,445869.64018541825,195.1082,5.125361,233.480737,0.0,0.0,0.007769,-0.00259,RETO,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1074,35.8,30.0,400,600,center,1,200.0,203.921877,-3.921877,20.0,RETO,20.0,20.0,1,1,1,1,87.48493277369298,320.35882065359095,107.48493277369298,203.92187671364195,300.35882065359095,1.0,1.0,218879.46832053608,528803.3818096641,209.2758,4.778383,232.873888,-0.033682,-0.026946,-0.000909,-0.008679,RETO,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1075,35.833333,30.0,400,600,center,1,200.0,205.629105,-5.629105,20.0,RETO,20.0,20.0,1,1,1,1,89.47256142450223,321.785648605607,109.47256142450223,205.62910501505462,301.785648605607,1.0,1.0,519804.5788848267,999999.0,199.9282,5.001796,232.313087,-0.048461,-0.038769,-0.010374,-0.009465,RETO,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1076,35.866667,30.0,400,600,center,1,200.0,207.290926,-7.290926,20.0,RETO,20.0,20.0,1,1,1,1,91.39795685401097,323.1838958487562,111.39795685401097,207.29092635138358,303.1838958487562,1.0,1.0,999999.0,272129.15490437567,198.6534,5.033893,231.785939,-0.062911,-0.050329,-0.020363,-0.009989,RETO,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1077,35.9,30.0,400,600,center,1,200.0,208.770971,-8.770971,20.0,RETO,20.0,20.0,1,1,1,1,93.17131824960185,324.37062329523803,113.17131824960185,208.77097077241996,304.37062329523803,1.0,1.0,270824.83211885724,226266.16763896125,193.7117,5.162311,231.199305,-0.075874,-0.060699,-0.030447,-0.010084,RETO,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1078,35.933333,30.0,400,600,center,1,200.0,210.125888,-10.125888,20.0,RETO,20.0,20.0,1,1,1,1,94.81891902134697,325.43285650827426,114.81891902134697,210.12588776481064,305.43285650827426,1.0,1.0,150499.11972804452,205837.6277473684,193.4592,5.169049,230.613937,-0.087817,-0.070253,-0.040399,-0.009952,RETO,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1079,35.966667,30.0,400,600,center,1,200.0,211.384597,-11.384597,20.0,RETO,20.0,20.0,1,1,1,1,96.31846830697725,326.45072567177755,116.31846830697725,211.3845969893774,306.45072567177755,1.0,1.0,108627.6821920557,218328.23818225498,204.8488,4.881649,230.132257,-0.09894,-0.079152,-0.050087,-0.009688,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1080,36.0,30.0,400,600,center,1,200.0,212.534139,-12.534139,20.0,RETO,20.0,20.0,1,1,1,1,97.64686671507228,327.42141111954663,117.64686671507228,212.53413891730946,307.42141111954663,1.0,1.0,88183.64830907428,246975.32171805078,194.9146,5.130452,229.774544,-0.109099,-0.08728,-0.059385,-0.009298,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1081,36.033333,30.0,400,600,center,1,200.0,213.518431,-13.518431,20.0,RETO,20.0,20.0,1,1,1,1,98.80402572422565,328.23283694008455,118.80402572422565,213.51843133215513,308.23283694008455,1.0,1.0,75369.53774584708,267590.39858332864,192.2767,5.200838,229.428811,-0.117844,-0.094275,-0.068108,-0.008723,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1082,36.066667,30.0,400,600,center,1,200.0,214.309976,-14.309976,20.0,RETO,20.0,20.0,1,1,1,1,99.74425711995569,328.8756943983959,119.74425711995569,214.3099757591758,308.8756943983959,1.0,1.0,66904.62196022394,337894.9870290797,195.3719,5.118443,229.131437,-0.124906,-0.099925,-0.076062,-0.007954,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1083,36.1,30.0,400,600,center,1,200.0,214.874294,-14.874294,20.0,RETO,20.0,20.0,1,1,1,1,100.44555913704019,329.30302832411655,120.44555913704019,214.8742937305784,309.30302832411655,1.0,1.0,61928.66330691056,361348.9098280416,232.4368,4.302245,228.857469,-0.129987,-0.10399,-0.083044,-0.006982,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1084,36.133333,30.0,400,600,center,1,200.0,215.278711,-15.278711,20.0,RETO,20.0,20.0,1,1,1,1,101.00241373417528,329.55500736777617,121.00241373417528,215.27871055097575,309.55500736777617,1.0,1.0,58347.14482093123,170808.93791749098,240.1961,4.163265,228.552594,-0.1337,-0.10696,-0.089023,-0.005979,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1085,36.166667,30.0,400,600,center,1,200.0,215.4863,-15.4863,20.0,RETO,20.0,20.0,1,1,1,1,101.351968850311,329.62063185551517,121.351968850311,215.48630035291308,309.62063185551517,1.0,1.0,53343.98269331957,216439.4623565415,189.696,5.271592,228.268663,-0.135685,-0.108548,-0.093904,-0.004881,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1086,36.2,30.0,400,600,center,1,200.0,215.512072,-15.512072,20.0,RETO,20.0,20.0,1,1,1,1,101.49250071001104,329.5316441090125,121.49250071001104,215.5120724095118,309.5316441090125,1.0,1.0,48325.77270009828,999999.0,190.7156,5.24341,228.039143,-0.136047,-0.108838,-0.097638,-0.003733,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1087,36.233333,30.0,400,600,center,1,200.0,215.369234,-15.369234,20.0,RETO,20.0,20.0,1,1,1,1,101.47367646293458,329.26479114091694,121.47367646293458,215.3692338019258,309.26479114091694,1.0,1.0,45366.927178508835,162263.25802035417,212.5949,4.703782,227.791115,-0.134941,-0.107953,-0.100217,-0.002579,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1088,36.266667,30.0,400,600,center,1,200.0,215.185994,-15.185994,20.0,RETO,20.0,20.0,1,1,1,1,101.26184555121134,329.11014204385276,121.26184555121134,215.18599379753203,309.11014204385276,1.0,1.0,43963.86570494234,143766.77593471273,207.4313,4.820873,227.848296,-0.133299,-0.106639,-0.101822,-0.001606,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1089,36.3,30.0,400,600,center,1,200.0,214.912837,-14.912837,20.0,RETO,20.0,20.0,1,1,1,1,100.92789805479822,328.8977753381069,120.92789805479822,214.91283669645253,308.8977753381069,1.0,1.0,43429.811412088704,189030.71634505328,220.5347,4.534434,227.969877,-0.130832,-0.104665,-0.102533,-0.000711,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1090,36.333333,30.0,400,600,center,1,200.0,214.533886,-14.533886,20.0,RETO,20.0,20.0,1,1,1,1,100.50454155232046,328.563230424018,120.50454155232046,214.53388598816923,308.563230424018,1.0,1.0,44185.77257931076,144680.68152286406,212.2105,4.712302,228.058689,-0.127457,-0.101966,-0.102391,0.000142,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1091,36.366667,30.0,400,600,center,1,200.0,214.099816,-14.099816,20.0,RETO,20.0,20.0,1,1,1,1,100.03997749393027,328.15965533543584,120.03997749393027,214.0998164146831,308.15965533543584,1.0,1.0,46094.30496278555,92910.96886976335,239.9146,4.16815,228.119678,-0.123618,-0.098894,-0.101517,0.000874,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1092,36.4,30.0,400,600,center,1,200.0,213.669374,-13.669374,20.0,RETO,20.0,20.0,1,1,1,1,99.48539368960569,327.85335518448585,119.48539368960569,213.66937443704578,307.85335518448585,1.0,1.0,45264.75720661007,112476.06488515159,212.0394,4.716105,228.367961,-0.119714,-0.095771,-0.10008,0.001437,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1093,36.433333,30.0,400,600,center,1,200.0,213.227646,-13.227646,20.0,RETO,20.0,20.0,1,1,1,1,98.99982854369524,327.4554641030019,118.99982854369524,213.22764632334855,307.4554641030019,1.0,1.0,44815.20422748621,200674.53945847414,194.124,5.151347,228.455636,-0.115801,-0.09264,-0.09822,0.00186,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1094,36.466667,30.0,400,600,center,1,200.0,212.666066,-12.666066,20.0,RETO,20.0,20.0,1,1,1,1,98.5475057808577,326.78462633395947,118.5475057808577,212.66606605740856,306.78462633395947,1.0,1.0,45607.9737608654,170582.77027311607,210.6814,4.746503,228.237121,-0.11099,-0.088792,-0.095863,0.002357,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1095,36.5,30.0,400,600,center,1,200.0,212.122985,-12.122985,20.0,RETO,20.0,20.0,1,1,1,1,98.13525131901594,326.1107184695284,118.13525131901594,212.12298489427215,306.1107184695284,1.0,1.0,46688.58904709891,133258.5083434363,188.8116,5.296285,227.975467,-0.106353,-0.085083,-0.093168,0.002695,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1096,36.533333,30.0,400,600,center,1,200.0,211.664669,-11.664669,20.0,RETO,20.0,20.0,1,1,1,1,97.78749990260349,325.541837615939,117.78749990260349,211.66466875927125,305.541837615939,1.0,1.0,47710.57976499448,119346.04794368714,200.9514,4.976328,227.754338,-0.102432,-0.081946,-0.090363,0.002806,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1097,36.566667,30.0,400,600,center,1,200.0,211.211807,-11.211807,20.0,RETO,20.0,20.0,1,1,1,1,97.42134169166998,325.0022723239434,117.42134169166998,211.21180700780667,305.0022723239434,1.0,1.0,50081.87039203079,108183.6684239341,202.4878,4.938569,227.580931,-0.09853,-0.078824,-0.087478,0.002885,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1098,36.6,30.0,400,600,center,1,200.0,210.700785,-10.700785,20.0,RETO,20.0,20.0,1,1,1,1,96.9713197681476,324.43025033686047,116.9713197681476,210.70078505250402,304.43025033686047,1.0,1.0,53214.23312950968,97458.86807665069,194.8441,5.132308,227.458931,-0.09409,-0.075272,-0.084426,0.003052,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1099,36.633333,30.0,400,600,center,1,200.0,210.144508,-10.144508,20.0,RETO,20.0,20.0,1,1,1,1,96.50282741758619,323.7861876051386,116.50282741758619,210.14450751136238,303.7861876051386,1.0,1.0,60020.62416476703,171839.52398133944,197.4309,5.065063,227.28336,-0.089267,-0.071414,-0.081173,0.003253,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1100,36.666667,30.0,400,600,center,1,200.0,209.551465,-9.551465,20.0,RETO,20.0,20.0,1,1,1,1,96.07924115599388,323.02368963132744,116.07924115599388,209.55146539366064,303.02368963132744,1.0,1.0,70040.59721065097,999999.0,187.5107,5.333029,226.944448,-0.084174,-0.06734,-0.077715,0.003458,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1101,36.7,30.0,400,600,center,1,200.0,208.87325,-8.87325,20.0,RETO,20.0,20.0,1,1,1,1,95.69256129878177,322.05393816030994,115.69256129878177,208.87324972954585,302.05393816030994,1.0,1.0,75111.8926257368,999999.0,249.5252,4.007611,226.361377,-0.078399,-0.062719,-0.073966,0.003749,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1102,36.733333,30.0,400,600,center,1,200.0,208.174216,-8.174216,20.0,RETO,20.0,20.0,1,1,1,1,95.28763052247248,321.0608011737308,115.28763052247248,208.17421584810165,301.0608011737308,1.0,1.0,75512.92489670267,435824.86336779833,202.0351,4.949635,225.773171,-0.072411,-0.057929,-0.069957,0.004009,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1103,36.766667,30.0,400,600,center,1,200.0,207.480819,-7.480819,20.0,RETO,20.0,20.0,1,1,1,1,94.91733731069368,320.04430000340307,114.91733731069368,207.4808186570484,300.04430000340307,1.0,1.0,75709.5234333698,598987.8309538864,195.7999,5.107255,225.126963,-0.066459,-0.053167,-0.065759,0.004197,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1104,36.8,30.0,400,600,center,1,200.0,206.809521,-6.809521,20.0,RETO,20.0,20.0,1,1,1,1,94.55202324644564,319.0670182564126,114.55202324644564,206.80952075142915,299.0670182564126,1.0,1.0,81742.71209513916,597991.8624423675,208.2231,4.802541,224.514995,-0.06066,-0.048528,-0.061451,0.004308,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1105,36.833333,30.0,400,600,center,1,200.0,206.213688,-6.213688,20.0,RETO,20.0,20.0,1,1,1,1,94.25255969489955,318.1748161708351,114.25255969489955,206.21368793286732,298.1748161708351,1.0,1.0,85863.8421273469,169516.9676036675,218.2319,4.582282,223.922256,-0.055499,-0.044399,-0.057188,0.004263,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1106,36.866667,30.0,400,600,center,1,200.0,205.674768,-5.674768,20.0,RETO,20.0,20.0,1,1,1,1,93.97351679395845,317.37601850808323,113.97351679395845,205.67476765102083,297.37601850808323,1.0,1.0,81913.45411529763,115408.92998701625,226.366,4.417625,223.402502,-0.050803,-0.040642,-0.053052,0.004136,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1107,36.9,30.0,400,600,center,1,200.0,205.236414,-5.236414,20.0,RETO,20.0,20.0,1,1,1,1,93.72612354898764,316.746704274525,113.72612354898764,205.2364139117563,296.746704274525,1.0,1.0,66304.9267103926,117705.26768398257,219.9504,4.54648,223.020581,-0.046959,-0.037567,-0.049181,0.003871,RETO,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1108,36.933333,30.0,400,600,center,1,200.0,204.885409,-4.885409,20.0,RETO,20.0,20.0,1,1,1,1,93.45905904591748,316.31175848149377,113.45905904591748,204.8854087637056,296.31175848149377,1.0,1.0,46444.49303813795,133792.76467004744,223.8108,4.46806,222.852699,-0.043844,-0.035075,-0.045654,0.003526,RETO,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1109,36.966667,30.0,400,600,center,1,200.0,204.645584,-4.645584,20.0,RETO,20.0,20.0,1,1,1,1,93.23715637286881,316.0540117957448,113.23715637286881,204.64558408430682,296.0540117957448,1.0,1.0,37875.92181779674,149448.1185671554,190.3296,5.254044,222.816855,-0.041699,-0.033359,-0.042581,0.003074,RETO,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1110,37.0,30.0,400,600,center,1,200.0,204.442706,-4.442706,20.0,RETO,20.0,20.0,1,1,1,1,92.99668060546735,315.8887317609619,112.99668060546735,204.44270618321463,295.8887317609619,1.0,1.0,27660.38421745248,160410.37463911952,208.9007,4.786963,222.892051,-0.039864,-0.031891,-0.039908,0.002672,RETO,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1111,37.033333,30.0,400,600,center,1,200.0,204.333719,-4.333719,20.0,RETO,20.0,20.0,1,1,1,1,92.82235174903704,315.84508603285485,112.82235174903704,204.33371889094593,295.84508603285485,1.0,1.0,21253.765630833088,160108.91696428816,199.3309,5.016784,223.022734,-0.038863,-0.031091,-0.037704,0.002204,RETO,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1112,37.066667,30.0,400,600,center,1,200.0,204.326788,-4.326788,20.0,RETO,20.0,20.0,1,1,1,1,92.7196495778219,315.9339256320974,112.7196495778219,204.32678760495966,295.9339256320974,1.0,1.0,15712.345772690094,183246.55106274426,202.3389,4.942203,223.214276,-0.038768,-0.031014,-0.036031,0.001672,RETO,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1113,37.1,30.0,400,600,center,1,200.0,204.364112,-4.364112,20.0,RETO,20.0,20.0,1,1,1,1,92.59595062387588,316.1322725920309,112.59595062387588,204.36411160795342,296.1322725920309,1.0,1.0,11918.451786228215,245948.9953865323,194.3125,5.146349,223.536322,-0.039046,-0.031237,-0.034833,0.001199,RETO,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1114,37.133333,30.0,400,600,center,1,200.0,204.499938,-4.499938,20.0,RETO,20.0,20.0,1,1,1,1,92.5535729131911,316.44630294398667,112.5535729131911,204.4999379285889,296.44630294398667,1.0,1.0,9088.454424967373,331512.97570711776,204.3819,4.892801,223.89273,-0.040197,-0.032158,-0.034164,0.000669,RETO,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1115,37.166667,30.0,400,600,center,1,200.0,204.532381,-4.532381,20.0,RETO,20.0,20.0,1,1,1,1,92.19042948029204,316.8743318172482,112.19042948029204,204.53238064877016,296.8743318172482,1.0,1.0,6130.97887214285,659581.9634166502,180.3918,5.543489,224.683902,-0.040345,-0.032276,-0.033692,0.000472,RETO,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1116,37.2,30.0,400,600,center,1,200.0,204.795389,-4.795389,20.0,RETO,20.0,20.0,1,1,1,1,92.26183250517467,317.328945511652,112.26183250517467,204.79538900841337,297.328945511652,1.0,1.0,4809.347463485616,999999.0,188.0421,5.317958,225.067113,-0.042613,-0.03409,-0.033792,-0.0001,RETO,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1117,37.233333,30.0,400,600,center,1,200.0,204.994605,-4.994605,20.0,RETO,20.0,20.0,1,1,1,1,92.27780189165682,317.7114078990531,112.27780189165682,204.99460489535494,297.7114078990531,1.0,1.0,3948.880990360343,842458.8055921055,202.5488,4.937082,225.433606,-0.044311,-0.035449,-0.034206,-0.000414,RETO,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1118,37.266667,30.0,400,600,center,1,200.0,205.131889,-5.131889,20.0,RETO,20.0,20.0,1,1,1,1,92.2874220395592,317.9763560083024,112.2874220395592,205.13188902393077,297.9763560083024,1.0,1.0,3371.010486870328,418597.1122095104,194.3398,5.145626,225.688934,-0.045478,-0.036382,-0.03475,-0.000544,RETO,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1119,37.3,30.0,400,600,center,1,200.0,205.286526,-5.286526,20.0,RETO,20.0,20.0,1,1,1,1,92.38555944532496,318.1874935439904,112.38555944532496,205.28652649465766,298.1874935439904,1.0,1.0,2977.888705341752,194622.176418211,309.4025,3.232036,225.801934,-0.046824,-0.03746,-0.035427,-0.000677,RETO,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1120,37.333333,30.0,400,600,center,1,200.0,205.491312,-5.491312,20.0,RETO,20.0,20.0,1,1,1,1,92.58146602408907,318.40115842958687,112.58146602408907,205.49131222683795,298.40115842958687,1.0,1.0,2680.5742735239364,122047.59982907772,208.5684,4.79459,225.819692,-0.048634,-0.038908,-0.036297,-0.00087,RETO,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1121,37.366667,30.0,400,600,center,1,200.0,205.823181,-5.823181,20.0,RETO,20.0,20.0,1,1,1,1,92.91971459810196,318.72664651121295,112.91971459810196,205.82318055465745,298.72664651121295,1.0,1.0,2460.81991149583,104879.1374688758,215.0515,4.650049,225.806932,-0.051577,-0.041261,-0.037538,-0.001241,RETO,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1122,37.4,30.0,400,600,center,1,200.0,206.202289,-6.202289,20.0,RETO,20.0,20.0,1,1,1,1,93.34232691218722,319.0622507193096,113.34232691218722,206.20228881574843,299.0622507193096,1.0,1.0,2282.6003303471666,90732.54826954292,217.3746,4.600353,225.719924,-0.054956,-0.043964,-0.039145,-0.001607,RETO,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1123,37.433333,30.0,400,600,center,1,200.0,206.805805,-6.805805,20.0,RETO,20.0,20.0,1,1,1,1,94.08492929869689,319.5266807980621,114.08492929869689,206.80580504837945,299.5266807980621,1.0,1.0,2164.8541332608334,81118.43488938204,214.5507,4.660903,225.441751,-0.060378,-0.048302,-0.041434,-0.002289,RETO,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1124,37.466667,30.0,400,600,center,1,200.0,207.414222,-7.414222,20.0,RETO,20.0,20.0,1,1,1,1,94.78708800676196,320.04135620572134,114.78708800676196,207.41422210624165,300.04135620572134,1.0,1.0,2062.483863475782,77265.6039672404,201.9866,4.950823,225.254268,-0.06583,-0.052664,-0.044242,-0.002807,RETO,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1125,37.5,30.0,400,600,center,1,200.0,208.082942,-8.082942,20.0,RETO,20.0,20.0,1,1,1,1,95.63788339120507,320.5280000560069,115.63788339120507,208.08294172360598,300.5280000560069,1.0,1.0,1991.1465519260385,59005.93168359059,203.6265,4.910952,224.890117,-0.071883,-0.057507,-0.047558,-0.003316,RETO,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1126,37.533333,30.0,400,600,center,1,200.0,208.836743,-8.836743,20.0,RETO,20.0,20.0,1,1,1,1,96.56369539005857,321.1097905033496,116.56369539005857,208.8367429467041,301.1097905033496,1.0,1.0,1937.3920780242377,48723.77156963454,191.6099,5.218937,224.546095,-0.078708,-0.062966,-0.05141,-0.003852,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1127,37.566667,30.0,400,600,center,1,200.0,209.705074,-9.705074,20.0,RETO,20.0,20.0,1,1,1,1,97.69986914420048,321.71027828843,117.69986914420048,209.70507371631524,301.71027828843,1.0,1.0,1918.1621172657203,36229.724383227396,197.665,5.059065,224.010409,-0.086648,-0.069319,-0.055887,-0.004477,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1128,37.6,30.0,400,600,center,1,200.0,210.610098,-10.610098,20.0,RETO,20.0,20.0,1,1,1,1,98.89481614964134,322.32537972009925,118.89481614964133,210.6100979348703,302.32537972009925,1.0,1.0,1915.5216940080422,26535.563284534113,190.2724,5.255623,223.430564,-0.094974,-0.07598,-0.06091,-0.005023,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1129,37.633333,30.0,400,600,center,1,200.0,211.451976,-11.451976,20.0,RETO,20.0,20.0,1,1,1,1,100.0222684115399,322.88168323669044,120.02226841153988,211.45197582411515,302.88168323669044,1.0,1.0,1915.1600535455839,18781.733254430892,185.6088,5.387676,222.859415,-0.102773,-0.082218,-0.066237,-0.005327,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1130,37.666667,30.0,400,600,center,1,200.0,212.189804,-12.189804,20.0,RETO,20.0,20.0,1,1,1,1,101.02515145266698,323.35445579634313,121.02515145266698,212.18980362450503,303.35445579634313,1.0,1.0,1909.9078054717459,13990.63457578557,181.6248,5.505856,222.329304,-0.109655,-0.087724,-0.071609,-0.005372,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1131,37.7,30.0,400,600,center,1,200.0,212.798619,-12.798619,20.0,RETO,20.0,20.0,1,1,1,1,101.8858608250726,323.71137713930733,121.8858608250726,212.79861898218996,303.71137713930733,1.0,1.0,1896.033338373491,10615.19636074203,193.6699,5.163425,221.825516,-0.115394,-0.092315,-0.076786,-0.005176,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1132,37.733333,30.0,400,600,center,1,200.0,213.427364,-13.427364,20.0,RETO,20.0,20.0,1,1,1,1,102.81533388540818,324.0393935465858,122.81533388540818,213.42736371599702,304.0393935465858,1.0,1.0,1905.1127618485502,8528.265797412016,210.9826,4.739727,221.22406,-0.121392,-0.097113,-0.081867,-0.005082,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1133,37.766667,30.0,400,600,center,1,200.0,214.076066,-14.076066,20.0,RETO,20.0,20.0,1,1,1,1,103.79133050889442,324.3608009220892,123.79133050889442,214.0760657154918,304.3608009220892,1.0,1.0,1930.9124850910116,7200.416653599641,213.2129,4.690148,220.56947,-0.127634,-0.102107,-0.086927,-0.00506,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1134,37.8,30.0,400,600,center,1,200.0,214.654033,-14.654033,20.0,RETO,20.0,20.0,1,1,1,1,104.81666256438486,324.4914043248437,124.81666256438486,214.6540334446143,304.4914043248437,1.0,1.0,1973.6657634967662,5793.508351352077,218.5071,4.57651,219.674742,-0.133416,-0.106733,-0.091879,-0.004951,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,1135,37.833333,30.0,400,600,center,1,200.0,215.084344,-15.084344,20.0,RETO,20.0,20.0,1,1,1,1,105.8475668991785,324.3211206724912,125.8475668991785,215.08434378583485,304.3211206724912,1.0,1.0,2029.6560131075953,4541.6106287077555,212.0667,4.715498,218.473554,-0.138089,-0.110471,-0.096527,-0.004648,DIREITA,0,0
